group_id,group_name,num_members,category_id,category_name,organizer_id,group_urlname
20940321,B'nei Mikra Nashville (Torah Study),86,28,Religion & Beliefs,211917547,Nashville-Torah-Bible-Study
1037384,The Nashville Backgammon Association,41,11,Games,7340356,Nashville-Backgammon-Association
1665349,East Nashville Book Club,249,18,Book Clubs,12419997,East-Nashville-Book-Club
25587693,Vegan Peace,63,10,Food & Drink,6790104,Vegan-Peace
22643488,Nashville Psychedelic Society,97,22,New Age & Spirituality,140543192,Nashville-Psychedelic-Society
1354051,Nashville Amnesty International,577,4,Community & Environment,9703440,Nashville-Amnesty-International
20947040,Nashville Blockchain Meetup,517,34,Tech,215789888,Nashville-Blockchain-Meetup
24446290,Spiritist Study Group,23,28,Religion & Beliefs,229380747,spiritist-study-group
19011737,Nashville Beading and Jewelry Design Meetup,58,15,Hobbies & Crafts,107724592,Nashville-Beading-and-Jewelry-Design-Meetup
19333013,Tennessee Red Rock Adventurers,479,3,Cars & Motorcycles,83794192,Tennessee-Red-Rock-Adventurers
19249559,Climb Nashville Meetup,933,23,Outdoors & Adventure,196894650,ClimbNashville
16321082,Nashville Cloudera User Group,101,34,Tech,187840592,NashvilleTN-Cloudera-User-Group
22985677,Nashville Investment Angels,47,2,Career & Business,101443692,Nashville-Angels
11862932,Nashville Linux Users Group,564,34,Tech,10749993,Nashville-Linux-Users-Group
26207526,Williamson Co. 50+ Professional Singles Tired of Mediocrity,10,30,Singles,174329642,Williamson-Co-50-Professional-Singles-Tired-of-Mediocrity
7193382,"ManKind Project, Nashville",48,33,Support,81801572,ManKind-Project-Nashville
19680459,Bellevue Free Mandarin/Korean Lessons Meetup,243,16,Language & Ethnic Identity,201134776,Nashville-Cross-Culture-Meetup
24556869,Miniatures @ GAME CAVE 2 Hendersonville,27,29,Sci-Fi & Fantasy,230023795,Miniatures-GAME-CAVE-2-Hendersonville
4631582,Nashville Daoist (Taoist) & Chinese Philosophy Meetup Group,192,22,New Age & Spirituality,9657945,Nashville-Daoist-Taoist-Chinese-Philosophy-Meetup-Group
19964997,Nashville's Society of Women Business Owners (SOWBO),511,2,Career & Business,205350511,SOWBO_Nashville
18798102,Wellness Nashville,540,14,Health & Wellbeing,34583172,Wellness-Nashville
25717087,Mental Health Counseling Professionals in Private Practice,18,2,Career & Business,226369649,Mental-Health-Counseling-Professionals-in-Private-Practice
26232242,Nashville Craft Party,44,31,Socializing,12221290,Nashville-Craft-Party
25885346,Achilles Nashville Hope + Possibility 5 Miler and 1 Mile Run,30,9,Fitness,236254773,Achilles-Nashville-Hope-Possibility-5-Miler-and-1-Mile-Run
25608397,Nashville Adventurers,192,31,Socializing,234762500,meetup-group-qTWwMeMm
25528010,Nashville Date4Eight Singles,386,31,Socializing,234322740,Nashville-Date4Eight-Singles-Meetup
25516196,The Leadership Circle,74,2,Career & Business,184826453,The-Leadership-Circle
24748157,Gaia's Tribe,43,22,New Age & Spirituality,230736743,Gaias-Tribe
7694232,Women of Purpose and Power,105,28,Religion & Beliefs,85540172,Women-of-Purpose-and-Power
23520088,Xero Hour - Nashville,78,2,Career & Business,209818889,XeroHour-Nashville-Meetup-Group
23486559,Nashville Floral Design Meetup,33,15,Hobbies & Crafts,14561217,Nashville-Floral-Design-Meetup
23134486,Shelby Bottoms Push,131,32,Sports & Recreation,225015754,Shelby-Bottoms-Push
7263452,TuneTown Show Chorus,131,21,Music,12556049,TuneTownShowChorus
1240194,Nashville Rock Climbing MeetUP,724,23,Outdoors & Adventure,200631844,nashville-climbing-meetup
13532852,Nashville Children in Nature,654,25,Parents & Family,187869037,Nashville-Children-in-Nature
20124638,Social Entrepreneurs of Nashville,44,2,Career & Business,6042535,nashsocialentrep
16877932,Nashville Lisp Sync,152,34,Tech,135965262,Nashville-Lisp-Sync
1405630,Nashville Sustainability Events Group,618,4,Community & Environment,7939685,Nashville-Sustainability-Events-Group
18399311,Citizens Climate Lobby Nashville,106,4,Community & Environment,11542678,CCLNashville
2486942,Nashville Singularity Meetup,72,34,Tech,2256087,singularity-talk
25694482,"Service Providers..Computer,Electrical,Plumbing and more",26,2,Career & Business,235162613,Service-Providers-Computer-Electrical-Plumbing-and-more
23353167,Nashville Docker Meetup,167,34,Tech,114766932,nashville-docker
21651228,Nashville Music Performance Playground,14,21,Music,197580884,Nashville-Music-Performance-Playground
20583850,"GREEN Investment Club, Nashville",71,2,Career & Business,7803411,GREEN-Investment-Club-Nashville
26282355,Goodlettsville Roadrunners,11,9,Fitness,184360544,Goodlettsville-Roadrunners
1443992,9.12 Project Nashville,582,13,Movements & Politics,1099042,Nine-12-Project-Nashville
25357512,Interfaith Scripture Study,41,28,Religion & Beliefs,60708922,Interfaith-Scripture-Study
20338101,GEEK by AKEIN Engineering,62,6,Education & Learning,211399294,GEEK-by-AKEIN-Engineering
19708553,Nashville Cooking Lessons Meetup,557,10,Food & Drink,201134776,Nashville-Cooking-Lessons-Meetup
18764206,West Nashville/Bellevue Conversation Cafe,48,22,New Age & Spirituality,189865755,West-Nashville-Conversation-Cafe
8900412,Sumner County Libertarian Party,77,13,Movements & Politics,14044231,Sumner-County-Libertarian-Party
21182471,THE GARDEN OF GOOD,166,4,Community & Environment,36981262,Volunteers-of-Nashville-and-Beyond
16536012,Meet Mount Juliet Networking Mixer,678,31,Socializing,111047112,Meet-Mount-Juliet-Networking-Happy-Hour-Meetup
9307682,New Investors & Real Estate Investors of Williamson County,160,2,Career & Business,101734162,Real-Estate-Investors-of-Williamson-County-How-to-succeed
26069682,Franklin Essentially doTERRA Workshops,8,14,Health & Wellbeing,236234217,franklin-essentially-doterra-workshops
25988957,Franklin Diabetes Meetup,11,14,Health & Wellbeing,233389780,Franklin-Diabetes-Meetup
19033734,Franklin Small Business Digital Media Marketing Meetup,296,2,Career & Business,194203262,Franklin-Small-Business-Digital-Media-Marketing-Meetup
18414491,Women'n'Wine of Murfreesboro,114,2,Career & Business,9919399,Women-n-Wine-of-Murfreesboro
20368282,"Mimosas, Brunch and Network",103,2,Career & Business,211050390,Mimosas-Sips-Shop-Mix-n-Mingle-Event
20359485,Hoop Nashville,74,5,Dancing,211771359,Hoop-Nashville
20352209,The Right Alternative,79,13,Movements & Politics,198216622,The-Right-Alternative
20337962,Cincinnati Conversation about Moments of Grace,12,31,Socializing,191433023,Cincinnati-Conversation-about-Moments-of-Grace
20226672,BIG FUN GAME nite,509,34,Tech,149171732,BIG-FUN-GAME-nite
20216630,Konexus - Young Professionals of Nashville,52,31,Socializing,12182946,Konexus-Young-Professionals-of-Nashville
20209131,Sophos Southeast Partners,59,34,Tech,183551781,Sophos-South-East
20135762,Nashville Kubernetes Meetup,120,34,Tech,184413641,Nashville-Kubernetes-Meetup
20068490,Pranic Healing Nashville,128,22,New Age & Spirituality,207034808,Pranic-Healing-Nashville
23461731,East Nashville Reading Club,49,18,Book Clubs,14561217,East-Nashville-Reading-Club
20041384,ONA Nashville,99,34,Tech,101347382,ONA-Nashville
20025834,Nashville Social Media Enthusiasts,87,2,Career & Business,8017072,Nashville-Social-Media-Enthusiasts
19977540,Nashville | Fusion 360 Meetup,78,34,Tech,119985832,Nashville-Fusion-360-Meetup
13635532,Thrifting Nashville Meetup,530,8,Fashion & Beauty,3669527,Thrifting-Nashville-Meetup
19852452,Nashville Cardinals Club,51,32,Sports & Recreation,2434993,Nashville-Cardinals-Club
19828207,Nashville Purely Social and Super-Awesome Social Group,1441,31,Socializing,199853583,Nashville-Purely-Social-and-Super-Awesome-Social-Group
19743943,OCF Nashville,49,34,Tech,214700450,OCF-Nashville
19713173,Transplant Nashville,2152,31,Socializing,201565346,Transplant-Nashville
19667147,Traveling Widows and Widowers,132,23,Outdoors & Adventure,59643462,Traveling-Widows-and-Widowers
1780720,The Inter-Religious Conversation,577,28,Religion & Beliefs,2256087,theconversation
26140018,Fight against Alzheimer’s Disease/Walk'n to End ALZ,3,4,Community & Environment,6770985,Nashville-Fights-Against-Alzheimer-Walk-to-EndALZ
25924179,Nashville OCD Support Group for Friends & Family Meetup,7,33,Support,208888939,Nashville-OCD-Support-Group-for-Friends-Family-Meetup
19275797,Mindful Cyborgs Meditation,256,34,Tech,112028452,mindfulcyborgs
25718653,Nashville Hookah Bar Hook-ups!,16,15,Hobbies & Crafts,227480320,Nashville-Hookah-Bar-Hook-ups
24163549,Nashville Screenwriters Meetup,49,36,Writing,228364452,Nashville-Screenwriters-Meetup
25707458,Denise Vaughn's Baby Wearing Group Hike,11,23,Outdoors & Adventure,235261229,Denise-Vaughns-Baby-Wearing-Group-Hike
19108156,Nashville Startup Founder 101,1199,2,Career & Business,11314237,Nashville-Startup-Founder-101
25651905,Nashville Cinema Workshop,97,20,Movies & Film,231379957,Nashville-Cinema-Workshop
25495782,Portuguese Language Club in Nashville,50,16,Language & Ethnic Identity,196076811,Portuguese-Language-Club-in-Nashville
25482608,Startup Nashville,162,2,Career & Business,222408471,Start-Up-Nashville
25428115,It's All About Travel Nashville,73,31,Socializing,56599802,Its-All-About-Travel-Nashville
19035579,Nashville League of Legends Meetup,94,11,Games,64087012,Nashville-League-of-Legends-Meetup
19011903,TGIT =Thank Goodness It's THURSDAY Happy Hour & Business,603,2,Career & Business,194008858,TGIT-Thank-Goodness-Its-THURSDAY-Happy-Hour-Business
25339863,Blockchain Technology Disrupting Healthcare,67,34,Tech,12626414,Blockchain-Technology-Disrupting-Healthcare
25273815,Nashville Wakeboard Cumberland Riv Commodore-Rock Harbor,40,23,Outdoors & Adventure,3297435,Nashville-Wakeboard-Cumberland-Riv-Commodore-Rock-Harbor
18999473,Nashville Tennis Lessons- PlayYourCourt,182,32,Sports & Recreation,192783654,Nashville-Tennis-Lessons-PYC
711599,The Nashville Web Design Meetup Group,493,34,Tech,34842792,webdesign-482
358337,"Nashville Social Crew! Dine, Hike, Photography, & More!",4017,27,Photography,147707862,NashvilleEvents
18996036,Full-Stack Marketing Mastermind,256,34,Tech,10119159,nashville-marketing
25140784,Couples Exploring Nashville,155,31,Socializing,9681725,Couples-Exploring-Nashville
18974119,Nashville Science & Religion Meetup,299,6,Education & Learning,2256087,Science-Religion
25101926,Nashville Acting Meetup,79,1,Arts & Culture,231379957,Nashville-Acting-Meetup
18923420,20&UP Tennis: Nashville,590,32,Sports & Recreation,191216562,The-20-Somethings-Tennis-League-Nashville
18914937,Nashville SaltStack Meetup,26,34,Tech,96591722,Nashville-SaltStack-Users-Group
8548902,20/30 something couples in Nashville!~,398,31,Socializing,8458864,20-30somethingcouplesNashville
18882523,Nashville Electronic Music & Synthesizer Meetup,405,21,Music,8386,Nashville-Synthesizer-Meetup
24860224,Middle Tennessee Foster Care and Adoption Meetup,18,25,Parents & Family,228261135,Middle-Tennessee-Foster-Care-and-Adoption-Meetup
18849449,Music City Women of coursge &  strength,304,14,Health & Wellbeing,183763810,Music-city-women-of-courage-strength
24786221,Nashville Podcasting for Music & Business,43,34,Tech,213600223,Nashville-Podcasting-for-Music-Business
24750651,Nashville Feminist Meetup,10,13,Movements & Politics,191910306,Nashville-Feminist-Meetup
24744100,Nashville Instagram Meetup,50,27,Photography,65539312,Nashville-Instagram-Meetup
24675297,Nashville Single Moms Meetup,50,25,Parents & Family,162147582,Nashville-Single-Moms-Meetup
24619540,East Nashville YA Lit!,50,18,Book Clubs,227022050,East-Nashville-YA-Lit
18779992,Nashville API Developers,552,34,Tech,1813015,NashAPI
24316830,Opening,92,6,Education & Learning,208426796,Opening
18729267,10X Revolution Nashville,51,14,Health & Wellbeing,28803812,10X-Revolution-Nashville
24107423,"witchcraft united - leading, teaching, learning & practicing",9,22,New Age & Spirituality,228033479,witchcraft-united-leading-teaching-learning-practicing
24034447,Middle Tennessee Autoimmune Protocol (AIP) Meetup,18,10,Food & Drink,177235402,Middle-Tennessee-Autoimmune-Protocol-AIP-Meetup
18665368,Second Saturday Divorce Workshop for Women,143,33,Support,188474505,DollarsOfDivorce
23968092,Ingress,11,11,Games,11288886,Ingress
23816722,Nashville Wanderlusters,643,23,Outdoors & Adventure,223204425,Nashville-Wanderlusters
18660552,The Nashville TENNISseans,508,32,Sports & Recreation,204115611,Nashville-TENNISseans
23688313,Read Between The Wines Book Club Nashville,359,18,Book Clubs,217883458,Read-Between-The-Wines-Book-Club-Nashville
18642226,Nashville Tennis Lessons,138,32,Sports & Recreation,9890725,Nashville-Tennis-Lessons
23570439,"Big, Fine &  Fabolous",43,10,Food & Drink,188250804,Big-Fine-Fabolous
23499806,Nashville Walking Women,242,9,Fitness,38913462,Nashville-Walking-Women
23456513,California Relocation Club,276,31,Socializing,225644457,CaliforniaRelocation
18604107,Middle Tennessee Kayak Lessons Meetup,1824,23,Outdoors & Adventure,10358025,Middle-TN-Kayak-Lessons-Meetup
23168220,Nashville Real Estate Investor Entourage,83,2,Career & Business,11343690,Nashville-Real-Estate-Investor-Entourage
18573279,Advanced Audio + Applications Exchange (A3E) - Nashville,271,21,Music,65662402,Advanced-Audio-Applications-Exchange-A3E-Nashville
22874794,Nashville Home Buyers Meetup,93,2,Career & Business,8807761,Nashville-Home-Buyers-Meetup
22796457,M.A.D.Y. (Make A Date with Yourself),874,8,Fashion & Beauty,220818378,M-A-D-Y-Make-A-Date-with-Yourself
18536116,Detroit Red Wings Fans in Nashville Meetup,45,32,Sports & Recreation,34086372,Detroit-Red-Wings-Fans-in-Nashville-Meetup
22468329,Man Cave 615,388,31,Socializing,5900662,mancave615
21632405,Middle Tennessee WarGamers,72,11,Games,230023795,Middle-Tennessee-WarGamers
21533726,State & Local Government Developers Network,123,34,Tech,4611657,SLGDN_Nashville
21500753,Network & Social - Nashville Networking Events,279,2,Career & Business,217832051,Network-Social-Nashville-Networking-Events
21426971,Girl Guitar,51,21,Music,217856528,Girl-Guitar
21395952,East Nashville Pick-Up Baseball,102,32,Sports & Recreation,196356773,East-Nashville-Pick-Up-Baseball
21390741,The Nashville Big Red Machine,16,32,Sports & Recreation,188988997,The-Nashville-Big-Red-Machine
21338021,"WomanSpeak, Nashville Circles",381,2,Career & Business,143624072,WomanSpeak-Nashville-Circles
21306620,Nashville Preds NHL,130,32,Sports & Recreation,178169942,Nashville-Preds-NHL
21262880,Amway Business Opportunity Info Session,77,2,Career & Business,186008461,Amway-Business-Opportunity-Info-Session
26290037,Nashville Digital Currency Ecommerce Opportunity Event,6,34,Tech,13385553,Nashville-Digital-Currency-Ecommerce-Opportunity-Event
21245706,Nashville Landmark Worldwide Meetup,16,6,Education & Learning,217055526,Nashville-Landmark-Worldwide-Meetup
18076512,Tn Permaculture Meetup,121,4,Community & Environment,59559622,Tn-Permaculture-Meetup
21192621,Nashville Ambitious Women,64,2,Career & Business,213028297,Nashville-Ambitious-Women
21059074,Nashville Transform Your Life Meetup,179,14,Health & Wellbeing,26195832,Nashville-Life-Transformation-Meetup
20931376,Walk and Talk Meetup,493,9,Fitness,208553095,Walk-and-Talk-Meetup
20920929,Nashville Elegance Portfolio,46,2,Career & Business,8807761,Nashville-Elegance-Portfolio
20909584,Digital Transformation Workshop,35,34,Tech,115604192,meetup-group-aPlqXWsO
20822884,iProduce BNA - Pro iPhone / iPad camera / RESIST / Meetup,27,34,Tech,121080112,iProduce-BNA-Pro-iPhone-iPad-Camera-AV-RESIST-Meetup
20780059,Movies with Heide,186,20,Movies & Film,181729622,Movies-with-Heide
20757821,Never Bored in Nashville,1872,21,Music,208221775,Never-Bored-in-Nashville
20614985,Nashville Area Drone User Group,50,15,Hobbies & Crafts,64429432,Nashville-Multirotor
20586888,Nashville Women & Beauty,5,8,Fashion & Beauty,1720391,Nashville-Women-Beauty
3332512,Nashville Co-Ed Kickball,620,32,Sports & Recreation,194666305,Nashville-WAKA-SocialSports
20573895,Nashville Golf Travel Meetup,29,32,Sports & Recreation,186320543,Golf-Travel-Meetup
20490119,Immersion Composition Society (ICS),50,21,Music,10031473,Immersion-Composition-Society-ICS
20440175,NASHVILLE WRITERS HOUSE,503,36,Writing,187240261,Nashville-Writers-House
20421535,Explorer Chicks of Nashville: Adventure Awaits!,921,23,Outdoors & Adventure,152391882,Explorer-Chicks-of-Nashville-Adventure-Awaits
13288852,James K. Polk Toastmasters,84,6,Education & Learning,7644736,James-K-Polk-Toastmasters
11375762,Music City Drinking Buddies,2021,31,Socializing,18235831,MusicCityDrinkingBuddies
10016162,Nashville PowerShell User Group (NashPUG),264,34,Tech,7644736,Nashville-PowerShell-User-Group
1642477,"Movie Lovers:  New, Classic, and Foreign Films Meetup",875,20,Movies & Film,12552155,Movie-Lovers-Classic-New-and-Foreign-Films
15770262,"Ambrosia - Friends, Food and Fun",1629,31,Socializing,5129031,Ambrosia-Friends-Food-and-Fun
25604533,Chihuahua's Nashville - Tiny & Mighty,3,26,Pets & Animals,234724627,Chihuahuas-Nashville
8968172,Nashville's New Business Owners,326,2,Career & Business,8736052,Nashvilles-New-Business-Owners
22999903,Diner en Blanc for Music City - Interest Group,67,31,Socializing,7069550,Diner-en-Blanc-Music-City-Interest-Group
22608632,SupNashville: Customer Support and Success Meetup,44,2,Career & Business,168578872,SupNashville
1538088,Viva Italia Tennessee www.VivaItaliaTN.com,460,10,Food & Drink,5545536,Viva-ItaliaTN
1551589,Tarot Lights,177,22,New Age & Spirituality,5463788,TarotLights
17894222,Nashville Hadoop Users Group,296,34,Tech,148026092,Nashville-Hadoop-Meetup
20327673,Nashville Software Defined Networking (SD-WAN),54,34,Tech,211201871,Nashville-Software-Defined-Networks
18953664,Nashville Farm to Fork,683,10,Food & Drink,14129264,Nashville-Farm-to-Fork
19256403,Nashville Startup: Idea to IPO,210,2,Career & Business,197475969,Nashville-Startup-Idea-to-IPO
1433893,NashvilleTech,886,34,Tech,34842792,Nashville-Tech
20138675,Comfort zone Escapees,146,22,New Age & Spirituality,193004586,Comfort-zone-Escapees
20064276,Nashville Women of a Certain Age Meetup,225,31,Socializing,7939865,Nashville-WOACA
19922637,East Nashville Women Mean Business,60,2,Career & Business,173228792,East-Nashville-Women-Mean-Business
19908083,"Wellness, Abundance, Purpose",295,14,Health & Wellbeing,7242438,WAPnashville
11626822,Nashville Digital Marketing Meetup,389,34,Tech,34842792,Nashville-Digital-Marketing-Meetup
1743773,SEO in Nashville - Join the Other Group!,41,2,Career & Business,198986314,Nashville-SEO
18767675,Nashville Music-Technology Group,159,34,Tech,50226272,Nashville-Music-Technology-Group
7218692,Eastside Rides,349,23,Outdoors & Adventure,481401,Eastside-Rides
18286946,Dine and Unwind in East Nashville,2667,10,Food & Drink,173228792,Dine-and-Unwind-in-East-Nashville
18456837,Nashville Sailing,280,23,Outdoors & Adventure,187869037,Nashville-Sailing
15186082,Nashville Psychotherapy Institute,189,14,Health & Wellbeing,152325902,Nashville-Psychotherapy-Institute
2150491,Music City Singles,878,29,Sci-Fi & Fantasy,12748125,MusicCitySingles
217795,Single in the City Live,1570,2,Career & Business,5129031,SingleintheCityLive
1671273,Skeleton Cru,678,34,Tech,9822767,skeletoncru
18640924,The Geek Set - Nashville,171,29,Sci-Fi & Fantasy,2915885,7edfeebb-9e66-45f8-af00-98aaefa48900
18517376,Nashville Pilgrimage Hiking & Walking Meetup Group,984,23,Outdoors & Adventure,148327392,Nashville-Pilgrimage-Walking-Meetup-Group
22140032,Network Marketing|MLM Group,49,2,Career & Business,186016631,meetup-group-hKceZQRh
1505523,Strictly Belcourt,1729,20,Movies & Film,12552155,Strictly-Belcourt
3636792,Nashville Quantum Energy Play Group,196,22,New Age & Spirituality,49605352,Nashville-Matrix-Energy-Play-Group
1786237,Nashville Pick-a-Flick,868,20,Movies & Film,13522107,Nashville-Pick-a-Flick
19194894,Nashville Christian Technologists and Entrepreneurs,613,34,Tech,193181718,Nashville-Christian-Technologists-and-Entrepreneurs
4268372,Nashville Search Engine Marketing Meetup,136,2,Career & Business,10119159,SEO-Nashville
18230606,Nashville Hearthstone Fireside Gathering,203,11,Games,64087012,Nashville-Hearthstone-Fireside-Gathering
16607822,Nashville Virtual Reality Meetup,995,34,Tech,12626414,nashvr
14380872,Business Girls Rock! Nashville Entrepreneurship Meetup,459,2,Career & Business,33152582,Business-Girls-Rock-Nashville-Entrepreneurship-Meetup
11938732,Conscious Nashville,90,4,Community & Environment,11303118,Conscious-Nashville
19262745,Tennessee Americans United for Separation of Church & State,185,13,Movements & Politics,126066112,tennesseeau
8997492,Gastro Sojourn,88,10,Food & Drink,8538260,Gastro-Sojourn
23595967,A Guide to Regenerative Healing thru Nature's Abundance,324,14,Health & Wellbeing,203131913,Regenerative-Healing-thru-Natures-Abundance
24835109,Solo No Mo' Club,102,31,Socializing,231112869,SoloNoMo
3290412,"""New Moon Monthly Energy Workshop""",50,22,New Age & Spirituality,21452941,New-Moon-Monthly-Energy-Workshop
1292918,The Middle TN Red Sox Nation Meetup Group,330,32,Sports & Recreation,8035540,redsoxinnashville
18471729,"Build and Develop Your Online Presence Nashville, TN",353,2,Career & Business,198986314,Build-and-Develop-Your-Online-Presence-Nashville-TN
20197351,Nashville Longevity Communities,53,31,Socializing,208553095,Nashville-Longevity-Connection
1805550,"A Course in Miracles Study Group, Nashville",505,22,New Age & Spirituality,11726940,ACIM-Disappearance-of-the-Universe-Nashville
19855182,The Nashville Taiji Club,34,14,Health & Wellbeing,10310662,thenashvilletaijiclub
8796112,Nashville ColdFusion User Group,41,34,Tech,12480841,Nashville-ColdFusion-User-Group
18672773,Nashville Charismatic Liberals,27,28,Religion & Beliefs,91626512,Antioch-Charismatic-Liberals
16067522,Urban League Young Professionals of Middle Tennessee,1198,16,Language & Ethnic Identity,157364212,Urban-League-Young-Professionals-of-Middle-Tennessee
18964683,Nashville Nonprofit Meetup,32,4,Community & Environment,145524752,Nashville-Nonprofit-Meetup
1578685,Transition Nashville,674,4,Community & Environment,6241567,Transition-Nashville
16773582,CANDLESTICKS PRICE ACTION NETWORK (CPAN),59,2,Career & Business,153961372,CPATGroup
2305281,Nashville Cohousing Group,282,4,Community & Environment,10771857,Nashville-Cohousing-Group
19604922,Nashville Area Real Estate Investors Meetup,111,2,Career & Business,198943237,Nashville-Area-Real-Estate-Investors-Meetup
19496778,Nashville Parents of Children with Dyslexia Support Group,21,33,Support,199072232,Nashville-Parents-of-Children-with-Dyslexia-Support-Group
9710012,Nashville's Gluten Free Dinner Club & Celiac Support Assoc.,217,10,Food & Drink,105743172,nashvilleceliacs-org
18816443,Bucketlisted : Coveted Travel & Life Experiences,95,31,Socializing,191094419,A-bucketlisted-life-com
18556157,Serial Tanks Meetup,146,2,Career & Business,184162005,Serial-Tanks
22930798,"Mid-South NLP & Hypnosis Meetup -- Nashville, TN Chapter",35,14,Health & Wellbeing,157144422,Nashville-NLP-Hypnosis-Meetup
6121452,Stand Up Paddle Boarding in Nashville TN.,977,32,Sports & Recreation,71815372,Stand-Up-Paddle-Boarding-in-Nashville-TN
1078077,PROVIDENT LIVING & SELF-RELIANCE,777,6,Education & Learning,67608552,PROVIDENTLIVING
20351444,Middle TN First Time Home Buyers Meetup,43,2,Career & Business,108738112,Middle-TN-First-Time-Home-Buyers-Meetup
25973656,Trichotillomania and Skin-Picking Disorder Support Group,6,33,Support,208888939,Trichotillomania-and-Skin-Picking-Disorder-Support-Group
255854,Nashville Locals,1910,2,Career & Business,183553262,nashvillelocals
23112117,"Philosophy, Science, Religion and Ethics.",74,6,Education & Learning,222369017,Nashville-Deep-Conversation-Meetup
18288648,Music Industry Forum- Who kNew Nashville,992,21,Music,180860502,Music-Industry-Forum-Who-kNew-Nashville
4063542,Networking for Charity,1615,2,Career & Business,51043622,Networking-for-Charity
18626981,Nashville Meditation and Hypnosis,563,14,Health & Wellbeing,182756674,Nashville-Meditation-and-Hypnosis
14775182,Nashville Travel Meetup,370,31,Socializing,59643462,Nashville-Travel-Meetup
1396244,Live Music Metropolis - Nashville Chapter,3765,31,Socializing,8458864,livemusicnashville
1787157,"GrowNashville: Startup Entrepreneurs, Hackers, & Web Experts",915,34,Tech,198986314,Nashville-Startups
25828941,For Women Only - How to Not Run Out of Cash in Retirement,9,2,Career & Business,234044722,For-Women-Only-How-to-Not-Run-Out-of-Cash-in-Retirement
25489627,GALavant Outdoors,287,23,Outdoors & Adventure,191949198,GALavant-Outdoors
25129130,Tennessee Red Hat User Group (RHUG),81,34,Tech,56878812,Tennessee-RHUG
1576921,Music City Jazz Fans,501,21,Music,13381219,National-Urban-Jazz-Alliance
17770582,The Data Warehouse Institute (TDWI) Nashville Meetup,311,34,Tech,13015862,The-Data-Warehouse-Institute-TDWI-Nashville-Meetup
191516,Vegan Food & Friends,850,10,Food & Drink,13911819,rawfood-152
18658376,Extraterrestrials,136,22,New Age & Spirituality,8319720,Extraterrestrials
23281394,Nashville Flight Training,127,23,Outdoors & Adventure,225611636,Nashville-Flight-Training
24249720,The Bridge Club Runway and Photos,52,2,Career & Business,62564532,The-Bridge-runway-club
4064562,The Whole Wealth Club,137,2,Career & Business,11303118,WholeWealthClub
20302679,JOBS Etc - Career Opportunities Network,244,2,Career & Business,210769720,JOBS-Etc-Career-Opportunities-Network
13728662,Single Adult Ministry @ Brentwood United Methodist Church,459,28,Religion & Beliefs,140571002,Single-Adult-Ministry-Brentwood-United-Methodist-Church
19100119,"Soul Evolution, Ascension & Beyond of Nashville",151,22,New Age & Spirituality,14555377,Soul-Evolution-Ascension-Beyond-Of-Nashville
1029550,The Nashville/Brentwood Cigar Aficionado's Meetup,429,10,Food & Drink,217129772,nashvillecigaraficionados
19062235,Brentwood Bible Study,156,28,Religion & Beliefs,67608552,Brentwood-Bible-Study
18549827,Living Wholeheartedly: The Daring Way™ Nashville,399,14,Health & Wellbeing,12742746,Living-Wholeheartedly-The-Daring-Way-Nashville
22222970,#Resist: Brentwood,73,13,Movements & Politics,221183678,Resist-Brentwood
4515232,Nashville Insurance Professionals,60,2,Career & Business,7476365,Nashville-Insurance-Professionals
1276241,Brentwood Sales & Marketing Meetup Group,177,2,Career & Business,7476365,sales-149
1563026,"I am Happy Project - Brentwood, TN",231,22,New Age & Spirituality,10936970,IamHappyProjectBrentwoodTN
12518342,Antioch/Nashville Homeschooling Meetup,56,25,Parents & Family,89347602,Antioch-Homeschool-Meetup
22222969,#Resist: Antioch,65,13,Movements & Politics,221183678,Resist-Antioch
20377182,Pure Storage Middle Tennessee,34,34,Tech,195789852,Pure-Storage-Middle-Tennessee
19680612,Nashville Free Guitar Lesson Meetup,469,21,Music,201134776,Nashville-Free-Guitar-Lesson-Meetup
18944977,Aussies in Nashville,77,16,Language & Ethnic Identity,14225093,Aussies-in-Nashville
18821254,Nashville Business Strategy Meetup,2,2,Career & Business,125145522,Nashville-Business-Strategy-Meetup
18571126,Bellevue Business Buzz Networking  Group,5,2,Career & Business,1720391,Bellevue-Business-Meetup
7138452,"Nashville Conda, R, Julia Users Group",413,34,Tech,80256802,Nashville-R-Users-Group
22288842,Bellevue Moms Meetup,28,25,Parents & Family,221654701,meetup-group-coKYrfcT
18266348,Nashville World Travelers,1226,23,Outdoors & Adventure,34240622,Nashville-World-Travelers
18232817,Narrowcasting Your Passion,73,34,Tech,125145522,Narrowcasting-Your-Passion
19871462,Mama Bears Who Care - Women Helping Youth Grow to Adulthood,44,4,Community & Environment,203831971,Mama-Bears-Who-Care
26296592,Sumner County Moms in Business,9,2,Career & Business,88583272,Sumner-County-Moms-in-Business
19099815,Escape The Rat Race With Real Estate Investing!!,444,2,Career & Business,182613595,Nashvilles-Millionaire-Minds
24038214,Hendersonville Area Casual Softball,34,32,Sports & Recreation,227549082,Hendersonville-Area-Casual-Softball
18638819,Project Worship,111,21,Music,90887122,Project-Worship
23065168,Hendersonville Volunteering Meetup,50,4,Community & Environment,224750164,Hendersonville-Volunteering-Meetup
22485402,Hendersonville-Goodlettsville Area Walking/Outdoor Activity,164,9,Fitness,182706381,Hendersonville-Walking-Meetup
