member_id,group_id,weight
219105350,18634990,2
222132238,18634990,1
230314872,18634990,1
233455766,18634990,1
234929266,18634990,2
236123449,18634990,1
128185,204767,1
1281684,204767,4
2310683,204767,1
3375936,204767,1
3955905,204767,1
4015113,204767,1
4128698,204767,3
4686468,204767,1
6042535,204767,1
6045513,204767,3
7980746,204767,1
8184975,204767,1
8539046,204767,1
9542867,204767,3
10108476,204767,1
10637691,204767,1
10818038,204767,3
11729281,204767,1
13054639,204767,2
13414343,204767,1
13701977,204767,2
17177591,204767,1
19815431,204767,1
30936082,204767,2
33196332,204767,1
44942272,204767,6
73009232,204767,1
73234262,204767,1
82204922,204767,1
86586812,204767,1
93730382,204767,1
108988302,204767,7
110335242,204767,1
116187532,204767,1
119792682,204767,9
125145522,204767,1
139398472,204767,1
144256692,204767,1
165650982,204767,1
180754892,204767,3
182925532,204767,1
183536291,204767,1
183749942,204767,1
183933102,204767,1
185227421,204767,2
186654507,204767,1
186774643,204767,1
189926569,204767,1
191910306,204767,1
193671803,204767,1
197542023,204767,1
204523281,204767,2
205864072,204767,1
206264564,204767,1
208779111,204767,2
210320785,204767,1
212209195,204767,1
213600223,204767,2
215073413,204767,1
215402116,204767,2
217231739,204767,1
218618692,204767,1
220624758,204767,5
222176619,204767,2
223580772,204767,3
224119926,204767,2
224662809,204767,1
224739891,204767,1
224803761,204767,1
224814922,204767,1
224992284,204767,1
225058392,204767,1
225398281,204767,1
226505284,204767,1
226908088,204767,1
227316838,204767,1
231546059,204767,1
231694348,204767,1
232157175,204767,2
232254435,204767,1
235422472,204767,1
236317404,204767,1
237962813,204767,1
133286,19030621,1
3135152,19030621,2
4650771,19030621,1
4955979,19030621,1
5651859,19030621,5
6159449,19030621,2
6773198,19030621,4
7301105,19030621,1
7859383,19030621,24
7885241,19030621,1
7959320,19030621,1
8119354,19030621,3
8343893,19030621,1
8354310,19030621,1
8645439,19030621,1
8723686,19030621,3
8748769,19030621,6
8796635,19030621,5
9524476,19030621,1
9777895,19030621,1
9828339,19030621,1
9995398,19030621,14
10358025,19030621,8
10477850,19030621,8
11139755,19030621,2
12104734,19030621,1
12363697,19030621,7
12651948,19030621,1
12652116,19030621,2
12820769,19030621,4
13225103,19030621,7
13397088,19030621,4
13424521,19030621,2
13483834,19030621,1
20932861,19030621,1
24318842,19030621,4
28200502,19030621,2
28832132,19030621,2
30872932,19030621,14
35284672,19030621,5
39280002,19030621,1
42015402,19030621,3
43564042,19030621,2
53586282,19030621,1
54556902,19030621,2
54865042,19030621,2
58623852,19030621,5
59387862,19030621,2
60542912,19030621,1
61190212,19030621,6
62903072,19030621,1
63140812,19030621,1
67075612,19030621,10
82769272,19030621,1
83658362,19030621,6
87644532,19030621,3
91112612,19030621,1
92973312,19030621,4
94109362,19030621,2
101939542,19030621,3
104120592,19030621,10
109341842,19030621,4
124912362,19030621,7
127631622,19030621,2
133180712,19030621,1
133259922,19030621,8
133895442,19030621,1
134378152,19030621,2
139196262,19030621,3
143296482,19030621,1
146357642,19030621,1
151259362,19030621,2
156218172,19030621,8
156628922,19030621,2
159628492,19030621,2
160843212,19030621,5
161243482,19030621,2
161789332,19030621,7
165650982,19030621,1
170797752,19030621,12
170909062,19030621,3
171254852,19030621,1
183125840,19030621,1
184755672,19030621,5
185280954,19030621,3
185319058,19030621,3
186593319,19030621,3
186974921,19030621,1
187707213,19030621,1
189307514,19030621,4
189475926,19030621,3
189739253,19030621,10
190810225,19030621,1
191006274,19030621,1
191374724,19030621,2
191707720,19030621,8
194008858,19030621,1
194339392,19030621,2
195141800,19030621,1
196054977,19030621,1
196441387,19030621,1
196822887,19030621,8
197595767,19030621,1
197657497,19030621,1
198610142,19030621,1
198628058,19030621,1
199684792,19030621,2
199743431,19030621,1
200220744,19030621,6
200227585,19030621,1
201222519,19030621,1
201248004,19030621,11
201677151,19030621,1
202884504,19030621,1
203119989,19030621,1
203581361,19030621,1
203630223,19030621,1
204384132,19030621,11
206400955,19030621,2
206481851,19030621,2
207040639,19030621,1
207418109,19030621,1
208173959,19030621,4
208287769,19030621,1
208414771,19030621,2
210561896,19030621,1
210981078,19030621,2
211246741,19030621,6
212554835,19030621,1
212785288,19030621,3
213233531,19030621,3
214213999,19030621,1
214630651,19030621,1
214994263,19030621,1
215018537,19030621,1
215217207,19030621,1
215817838,19030621,2
216651342,19030621,1
216914607,19030621,2
217584699,19030621,7
217724104,19030621,1
217865556,19030621,6
221407375,19030621,1
221783859,19030621,1
222745771,19030621,1
223354162,19030621,1
223901457,19030621,1
225241773,19030621,5
225261819,19030621,1
227308608,19030621,3
229915950,19030621,1
230042099,19030621,1
231043702,19030621,1
235462900,19030621,1
235726168,19030621,2
237490968,19030621,2
238456453,19030621,1
239102806,19030621,1
164319,18297014,1
1439158,18297014,1
2573903,18297014,1
2816428,18297014,1
3380276,18297014,13
3661197,18297014,1
3710232,18297014,3
3888633,18297014,1
4013677,18297014,2
4412108,18297014,1
4720318,18297014,24
5008768,18297014,1
5173635,18297014,7
6409109,18297014,2
6505611,18297014,1
6584686,18297014,1
6770985,18297014,1
6841431,18297014,2
6877915,18297014,2
6947486,18297014,1
7515723,18297014,5
7553272,18297014,1
8079808,18297014,6
8395875,18297014,3
8442926,18297014,2
8468018,18297014,2
8473236,18297014,7
8625444,18297014,4
8877898,18297014,2
8984930,18297014,4
9102388,18297014,1
9129845,18297014,1
9422523,18297014,7
9520491,18297014,2
9924267,18297014,1
9999847,18297014,1
10055195,18297014,4
10322475,18297014,1
10354169,18297014,1
10637616,18297014,1
10816904,18297014,16
11428300,18297014,2
11562849,18297014,3
11563642,18297014,2
12134295,18297014,12
12532603,18297014,4
12597268,18297014,2
12829595,18297014,1
13046282,18297014,12
13273531,18297014,3
13371408,18297014,21
13582987,18297014,8
13614935,18297014,1
13659031,18297014,1
13834080,18297014,1
13917237,18297014,2
14126117,18297014,1
14299910,18297014,2
14452729,18297014,2
14674691,18297014,1
15997811,18297014,1
17876981,18297014,6
19366751,18297014,1
25565622,18297014,1
28045782,18297014,1
28299462,18297014,1
33659822,18297014,1
34853922,18297014,1
38311382,18297014,2
38506582,18297014,2
40221462,18297014,1
41099822,18297014,4
41788132,18297014,1
41808432,18297014,3
41855402,18297014,4
41954092,18297014,1
42954682,18297014,7
46247572,18297014,2
47618912,18297014,1
49647392,18297014,4
51490542,18297014,2
53695782,18297014,1
55911072,18297014,2
56611312,18297014,1
60211622,18297014,4
60421202,18297014,1
62051382,18297014,2
62469112,18297014,2
62614032,18297014,28
64326342,18297014,6
67791172,18297014,2
69179782,18297014,32
69568352,18297014,1
71424452,18297014,4
73549852,18297014,1
74095682,18297014,1
74272472,18297014,2
76398872,18297014,1
76694952,18297014,1
80808622,18297014,1
82883662,18297014,1
83032962,18297014,5
83066382,18297014,3
83815402,18297014,1
85061842,18297014,4
85547152,18297014,4
89221742,18297014,3
94318962,18297014,2
94921272,18297014,2
95610902,18297014,6
96080872,18297014,1
97013332,18297014,1
100266712,18297014,1
100343252,18297014,1
101030972,18297014,1
103151362,18297014,1
103353362,18297014,1
106513552,18297014,6
111424022,18297014,1
111577702,18297014,1
113519702,18297014,2
114056652,18297014,3
117086942,18297014,1
120757262,18297014,1
121329722,18297014,1
125274672,18297014,4
126996952,18297014,1
128218402,18297014,1
131523452,18297014,1
133926142,18297014,1
134546392,18297014,2
136608432,18297014,1
137411322,18297014,8
137432902,18297014,30
139811892,18297014,1
141385962,18297014,1
141748422,18297014,1
146420342,18297014,1
149190242,18297014,1
149318742,18297014,2
150717492,18297014,2
150902602,18297014,1
151519282,18297014,1
155278822,18297014,4
155694352,18297014,1
156270502,18297014,2
158316832,18297014,1
159418982,18297014,2
160861302,18297014,1
163081422,18297014,7
165122552,18297014,8
166082312,18297014,2
168860302,18297014,2
175908252,18297014,2
176503472,18297014,2
180955952,18297014,1
181383222,18297014,1
181530212,18297014,3
182454460,18297014,1
182697438,18297014,1
183075740,18297014,1
183268581,18297014,24
183671845,18297014,2
183799454,18297014,2
183901653,18297014,4
184297941,18297014,6
184413469,18297014,1
184570624,18297014,1
184930319,18297014,3
185244720,18297014,5
185478688,18297014,1
185498869,18297014,1
185852898,18297014,1
186327245,18297014,1
186638845,18297014,1
186708460,18297014,1
187254868,18297014,1
187639969,18297014,2
187843653,18297014,5
188059134,18297014,2
188172721,18297014,1
188338206,18297014,1
188432995,18297014,5
188672121,18297014,1
188828400,18297014,1
189401341,18297014,4
189494038,18297014,1
189633429,18297014,1
189813772,18297014,2
190147185,18297014,4
190264933,18297014,1
190490600,18297014,1
190761456,18297014,3
190939281,18297014,2
191512916,18297014,1
191550232,18297014,1
191577635,18297014,1
191874305,18297014,1
193017832,18297014,2
193223161,18297014,2
194060004,18297014,2
194158019,18297014,1
194176798,18297014,1
194532822,18297014,1
194892095,18297014,1
194922096,18297014,42
195435703,18297014,3
195463866,18297014,1
195492671,18297014,1
195615435,18297014,1
195629837,18297014,1
195654361,18297014,1
195831058,18297014,2
196543277,18297014,1
196725445,18297014,2
196829764,18297014,28
197066151,18297014,1
197461019,18297014,1
197581156,18297014,1
197633941,18297014,2
197824577,18297014,3
197966717,18297014,1
198309808,18297014,4
198478842,18297014,4
198746078,18297014,1
198900450,18297014,1
199057985,18297014,26
199320437,18297014,1
199602237,18297014,6
199845734,18297014,1
200253766,18297014,1
200558740,18297014,1
201391233,18297014,2
201518976,18297014,1
201680900,18297014,1
201853103,18297014,2
201868582,18297014,1
202664443,18297014,1
203108212,18297014,1
203214279,18297014,1
203511894,18297014,2
203834574,18297014,1
203894272,18297014,1
204815424,18297014,1
204917959,18297014,1
205174256,18297014,4
205233254,18297014,1
205874466,18297014,8
206042191,18297014,2
206116514,18297014,1
206415408,18297014,1
206428101,18297014,4
206661176,18297014,1
206684705,18297014,1
206750809,18297014,1
206843171,18297014,2
207013502,18297014,1
207586256,18297014,2
207929388,18297014,2
207956119,18297014,1
208253400,18297014,2
208284355,18297014,1
208312190,18297014,1
208512168,18297014,1
208574298,18297014,1
208665030,18297014,1
209302607,18297014,3
209824760,18297014,1
210903142,18297014,1
211806775,18297014,1
213814792,18297014,1
213831175,18297014,1
214419992,18297014,2
214555461,18297014,1
215057946,18297014,2
215473909,18297014,1
215619639,18297014,1
215876742,18297014,1
216051360,18297014,1
217127827,18297014,2
217754571,18297014,1
218032698,18297014,1
218054797,18297014,2
218289005,18297014,1
218910289,18297014,2
220084945,18297014,3
220737566,18297014,1
220983830,18297014,2
221048038,18297014,1
221437801,18297014,1
221830992,18297014,2
222124298,18297014,3
222350414,18297014,1
222712658,18297014,6
223844308,18297014,1
223867991,18297014,1
224331482,18297014,1
225287641,18297014,3
225640031,18297014,1
226141306,18297014,1
226224370,18297014,1
226437965,18297014,1
226785483,18297014,6
227904376,18297014,3
228534696,18297014,2
228579440,18297014,1
228593108,18297014,1
228593365,18297014,1
228726808,18297014,1
229111317,18297014,2
229243459,18297014,1
229381831,18297014,2
229816429,18297014,1
230017494,18297014,3
230242550,18297014,1
230384577,18297014,2
230942346,18297014,2
231173424,18297014,1
231390675,18297014,1
231633162,18297014,2
233079545,18297014,1
233239578,18297014,1
234419823,18297014,1
234964459,18297014,1
235088735,18297014,1
235203755,18297014,1
235269079,18297014,2
236616794,18297014,1
239149538,18297014,1
239383901,18297014,1
172183,3047512,1
3109765,3047512,1
3811791,3047512,2
3900214,3047512,2
4914639,3047512,1
5655924,3047512,1
6211319,3047512,3
6519119,3047512,2
6733621,3047512,1
6786365,3047512,1
7432006,3047512,1
7446578,3047512,1
7613302,3047512,1
7854986,3047512,1
8142902,3047512,1
8152154,3047512,2
8322828,3047512,1
8346884,3047512,1
8711655,3047512,3
8737191,3047512,1
8901933,3047512,4
8985761,3047512,3
9033528,3047512,1
9047726,3047512,1
9065591,3047512,2
9124164,3047512,2
9228136,3047512,1
9266164,3047512,1
9380124,3047512,2
9692541,3047512,1
9696145,3047512,1
9721142,3047512,4
9809612,3047512,1
9969557,3047512,1
9991728,3047512,1
10092090,3047512,4
10119622,3047512,2
10575223,3047512,1
10743245,3047512,1
10789161,3047512,1
10976919,3047512,2
11819774,3047512,1
12080193,3047512,1
12252745,3047512,1
12338156,3047512,1
12573789,3047512,1
12677831,3047512,1
12780770,3047512,1
12800021,3047512,1
12992508,3047512,1
13647739,3047512,1
13775973,3047512,1
13917237,3047512,1
13991355,3047512,3
14012766,3047512,2
14051566,3047512,1
14112091,3047512,1
15983131,3047512,1
18646911,3047512,5
19974851,3047512,2
23734431,3047512,1
25751362,3047512,1
28608902,3047512,2
29532352,3047512,3
34240622,3047512,21
34334252,3047512,1
38506582,3047512,1
38591482,3047512,1
46995772,3047512,1
47491672,3047512,1
51946702,3047512,2
52912652,3047512,1
53799622,3047512,3
54232082,3047512,1
54463732,3047512,2
58553252,3047512,2
59543352,3047512,2
61169722,3047512,2
61190212,3047512,1
70132302,3047512,1
70292642,3047512,1
73549852,3047512,1
73671302,3047512,1
75438182,3047512,16
79229312,3047512,2
84201282,3047512,1
84223232,3047512,2
95578472,3047512,3
95982072,3047512,4
98338012,3047512,1
98658382,3047512,1
100172592,3047512,1
100195752,3047512,1
100530262,3047512,3
102624622,3047512,2
104082732,3047512,1
107606412,3047512,1
111183342,3047512,2
114654992,3047512,1
117571752,3047512,3
118335562,3047512,1
120137392,3047512,1
122194912,3047512,1
123813732,3047512,3
124530102,3047512,1
124594332,3047512,1
125261312,3047512,1
126972652,3047512,2
128602872,3047512,2
129637372,3047512,1
131237652,3047512,1
131332162,3047512,2
133926142,3047512,1
137230272,3047512,1
146538802,3047512,1
148732612,3047512,5
153787622,3047512,1
156010022,3047512,1
158401652,3047512,3
160533322,3047512,1
161857232,3047512,12
165588432,3047512,1
172076802,3047512,2
178541372,3047512,1
180315362,3047512,1
182500304,3047512,2
182763561,3047512,1
183110947,3047512,1
183179015,3047512,4
183309850,3047512,2
183430935,3047512,6
183438980,3047512,1
183794950,3047512,1
183809485,3047512,1
183963975,3047512,1
184049491,3047512,1
184409795,3047512,1
184441476,3047512,1
184491961,3047512,1
184642731,3047512,2
184695102,3047512,1
184790741,3047512,2
184868656,3047512,1
184903866,3047512,4
184950345,3047512,2
185065312,3047512,1
185229156,3047512,1
186369639,3047512,1
187457683,3047512,1
187805782,3047512,2
187839678,3047512,1
188304007,3047512,1
189431560,3047512,2
189519663,3047512,1
189829925,3047512,1
190602929,3047512,1
192741767,3047512,1
193315245,3047512,3
193840406,3047512,1
194290688,3047512,11
196483581,3047512,1
197238702,3047512,1
197335395,3047512,2
198830159,3047512,1
199320437,3047512,1
199606150,3047512,2
199608781,3047512,1
199614313,3047512,1
199666350,3047512,1
200532900,3047512,2
202311843,3047512,1
202669869,3047512,2
203642797,3047512,2
203882388,3047512,1
204326182,3047512,1
204326831,3047512,1
204501333,3047512,1
204596968,3047512,1
204614453,3047512,1
204794650,3047512,2
205369411,3047512,1
205639979,3047512,1
205993266,3047512,1
206849781,3047512,1
206994272,3047512,1
207241863,3047512,3
208121343,3047512,3
208456363,3047512,4
208629107,3047512,2
208746955,3047512,1
209072029,3047512,1
209149315,3047512,3
209429982,3047512,1
209663456,3047512,4
209914409,3047512,1
210320554,3047512,1
211099690,3047512,1
211256153,3047512,2
211483557,3047512,2
211556356,3047512,2
211725073,3047512,1
212362929,3047512,1
212373816,3047512,1
212504634,3047512,1
212899676,3047512,1
213656023,3047512,4
214411838,3047512,1
214778621,3047512,1
215917387,3047512,1
217855562,3047512,2
218125385,3047512,2
218590379,3047512,1
218663321,3047512,1
218797408,3047512,1
218798463,3047512,1
218952726,3047512,2
219621524,3047512,1
219675744,3047512,1
219768203,3047512,1
220755449,3047512,2
220963847,3047512,1
220979725,3047512,1
220986556,3047512,1
221543633,3047512,1
221750078,3047512,1
222003071,3047512,1
222543228,3047512,1
223051958,3047512,2
223169900,3047512,1
223413442,3047512,1
223621661,3047512,1
224223546,3047512,1
224611856,3047512,1
225053996,3047512,1
225790789,3047512,1
225930875,3047512,1
227377362,3047512,1
232085261,3047512,1
199844,18494105,1
385344,18494105,2
391708,18494105,2
452210,18494105,1
520339,18494105,1
737103,18494105,2
1164000,18494105,9
1921733,18494105,2
2635542,18494105,1
3016909,18494105,2
3112105,18494105,1
3214423,18494105,1
3562568,18494105,1
3796927,18494105,1
3905961,18494105,1
3995171,18494105,2
4293594,18494105,1
4686468,18494105,3
5010820,18494105,1
5123780,18494105,1
5900662,18494105,1
6045513,18494105,1
6160486,18494105,2
6794920,18494105,1
6996576,18494105,1
7534345,18494105,2
7756431,18494105,1
7816806,18494105,3
7890896,18494105,1
7979701,18494105,2
8228323,18494105,1
8820481,18494105,2
9290291,18494105,1
9524129,18494105,1
9540693,18494105,1
10119159,18494105,1
11191503,18494105,1
11245420,18494105,1
11402661,18494105,1
11436326,18494105,1
11591516,18494105,3
11658311,18494105,1
11826633,18494105,2
11872972,18494105,3
11943876,18494105,1
12250724,18494105,1
12307860,18494105,6
12399961,18494105,1
12995632,18494105,1
13348144,18494105,4
13435455,18494105,1
13452195,18494105,1
13476277,18494105,3
14168341,18494105,5
14226259,18494105,2
14411413,18494105,1
14638667,18494105,1
16598561,18494105,2
18228571,18494105,4
20619321,18494105,2
23090611,18494105,2
23540031,18494105,7
25149122,18494105,1
26658362,18494105,1
30076012,18494105,6
30325412,18494105,1
32093052,18494105,1
34003902,18494105,3
40009172,18494105,7
41685052,18494105,1
42955792,18494105,2
43013832,18494105,1
45597012,18494105,1
46486792,18494105,2
46949652,18494105,1
46957092,18494105,1
48232882,18494105,4
49816142,18494105,2
49850062,18494105,2
49863072,18494105,2
50605192,18494105,5
50646152,18494105,2
53121132,18494105,1
55576122,18494105,5
56997982,18494105,1
57169392,18494105,1
59013012,18494105,4
59916552,18494105,1
60195472,18494105,1
61262282,18494105,1
63282212,18494105,2
63351062,18494105,1
65339632,18494105,1
67864752,18494105,1
68787832,18494105,1
69235212,18494105,2
70358692,18494105,2
71851852,18494105,2
71854632,18494105,1
71912792,18494105,1
72348802,18494105,1
73243812,18494105,2
74755152,18494105,1
74778672,18494105,1
75802552,18494105,1
75873682,18494105,3
81827112,18494105,1
82446002,18494105,1
82521282,18494105,1
82629722,18494105,1
83423812,18494105,1
83616932,18494105,2
85845892,18494105,2
86586812,18494105,4
86678412,18494105,1
87420672,18494105,1
90042112,18494105,1
90131362,18494105,1
90734412,18494105,4
92151882,18494105,1
94498242,18494105,27
96442732,18494105,1
97340162,18494105,1
98440922,18494105,1
100109982,18494105,1
104388972,18494105,1
105865382,18494105,1
106268552,18494105,2
106513262,18494105,1
109516982,18494105,4
110335242,18494105,1
112074682,18494105,2
112326762,18494105,1
112524722,18494105,1
113032392,18494105,3
113218182,18494105,1
113263012,18494105,1
113482852,18494105,2
114279782,18494105,3
115483452,18494105,1
118758382,18494105,1
121097932,18494105,1
123750542,18494105,1
127214502,18494105,4
127251592,18494105,1
128117352,18494105,3
128254422,18494105,1
128584752,18494105,1
132277442,18494105,1
134073882,18494105,3
135318882,18494105,1
135632042,18494105,2
135769462,18494105,1
135779862,18494105,4
136181552,18494105,1
136871542,18494105,1
137425392,18494105,1
137768482,18494105,1
139428852,18494105,2
140339832,18494105,3
142014752,18494105,1
142430182,18494105,1
143437442,18494105,1
145262432,18494105,1
145400302,18494105,2
145868102,18494105,1
150469462,18494105,1
150865092,18494105,1
151315052,18494105,1
152606552,18494105,5
155801852,18494105,2
157031542,18494105,1
157508122,18494105,2
157508762,18494105,2
160179142,18494105,2
160256152,18494105,3
161504992,18494105,1
162731242,18494105,1
163831022,18494105,2
166795242,18494105,1
170209812,18494105,2
170786152,18494105,1
171855832,18494105,12
172470772,18494105,1
173174192,18494105,1
173743022,18494105,4
174031072,18494105,2
174565022,18494105,2
175891512,18494105,1
176581692,18494105,1
177135382,18494105,1
178113422,18494105,2
178938602,18494105,2
180069392,18494105,1
182041312,18494105,1
182372032,18494105,6
182785505,18494105,1
182831865,18494105,2
182832729,18494105,2
183015093,18494105,1
183103381,18494105,1
183171432,18494105,1
183248122,18494105,1
183345433,18494105,1
183687063,18494105,1
183727389,18494105,4
183756486,18494105,1
183845401,18494105,1
184019319,18494105,7
184188688,18494105,1
184359365,18494105,2
184656033,18494105,1
184704407,18494105,2
185132961,18494105,2
185194476,18494105,1
185314082,18494105,2
185314634,18494105,1
185431528,18494105,1
186038725,18494105,1
186071024,18494105,1
186495458,18494105,2
187228300,18494105,2
187368558,18494105,1
187613627,18494105,1
187798216,18494105,1
187904554,18494105,1
188476323,18494105,1
188830753,18494105,1
188972315,18494105,1
188989465,18494105,1
189560011,18494105,3
189686218,18494105,1
189770400,18494105,1
189845541,18494105,4
189935447,18494105,1
190016231,18494105,1
190043499,18494105,1
190227588,18494105,2
190602521,18494105,1
190628967,18494105,2
190787043,18494105,1
190827213,18494105,3
191106824,18494105,1
191164555,18494105,1
191202867,18494105,1
191493268,18494105,1
191547646,18494105,1
191998409,18494105,2
192031693,18494105,1
192116229,18494105,1
192193130,18494105,1
192545823,18494105,1
192559733,18494105,1
192724408,18494105,2
192821242,18494105,2
193049475,18494105,1
193270100,18494105,1
193464463,18494105,1
193501396,18494105,1
193690708,18494105,1
193728410,18494105,84
193729229,18494105,1
194027075,18494105,3
194219253,18494105,2
194425712,18494105,1
194438225,18494105,3
194829251,18494105,1
195136851,18494105,1
195139991,18494105,1
195161271,18494105,1
195285548,18494105,1
195356498,18494105,1
195371955,18494105,3
195431219,18494105,3
195437521,18494105,1
195613137,18494105,1
195652091,18494105,2
195665672,18494105,1
195696513,18494105,2
195725452,18494105,1
195726664,18494105,1
195746827,18494105,2
195750926,18494105,2
195767229,18494105,1
195803647,18494105,2
195806604,18494105,2
195972209,18494105,2
196390199,18494105,2
196607825,18494105,1
196608412,18494105,1
196609441,18494105,1
196609496,18494105,1
196610056,18494105,1
196610804,18494105,1
196610942,18494105,1
196611355,18494105,1
196611936,18494105,1
196613525,18494105,1
196618602,18494105,1
196618784,18494105,2
196623677,18494105,1
196654106,18494105,1
196907167,18494105,1
197183245,18494105,1
197345482,18494105,10
197405466,18494105,1
197674684,18494105,1
197727816,18494105,1
197770872,18494105,1
197780893,18494105,3
198034011,18494105,1
198048244,18494105,1
198073317,18494105,1
198075659,18494105,4
198393616,18494105,1
198420955,18494105,1
198686322,18494105,1
198713566,18494105,3
198887324,18494105,2
198899767,18494105,1
198976621,18494105,1
199121398,18494105,1
199171648,18494105,1
199340802,18494105,1
199371759,18494105,2
199519697,18494105,1
199603561,18494105,1
199789219,18494105,1
199801302,18494105,1
199854245,18494105,2
200011300,18494105,1
200316329,18494105,1
200407318,18494105,1
200487104,18494105,1
200612671,18494105,1
200978535,18494105,2
201086818,18494105,1
201229964,18494105,1
201261648,18494105,1
201493855,18494105,1
202033805,18494105,1
202059088,18494105,2
202123236,18494105,1
202154967,18494105,3
202224239,18494105,1
202318153,18494105,2
202428414,18494105,1
202629605,18494105,4
202689205,18494105,1
202745318,18494105,2
202864441,18494105,4
202978621,18494105,1
202982028,18494105,1
203066198,18494105,1
203244569,18494105,10
203244815,18494105,1
203352101,18494105,1
203721789,18494105,1
204129504,18494105,1
204412550,18494105,4
204614028,18494105,2
204670018,18494105,2
204878170,18494105,5
204903814,18494105,2
205016787,18494105,1
205373882,18494105,1
205480583,18494105,1
205535019,18494105,2
205541019,18494105,4
205736897,18494105,2
205798116,18494105,2
205816960,18494105,1
206058894,18494105,1
206075264,18494105,1
206170278,18494105,1
206284282,18494105,4
206392672,18494105,1
206452178,18494105,1
206481851,18494105,7
206639038,18494105,2
206865240,18494105,6
206867137,18494105,1
207062282,18494105,1
207118547,18494105,2
207977133,18494105,1
207994183,18494105,1
208011554,18494105,2
208012431,18494105,2
208048638,18494105,5
208137384,18494105,2
208138348,18494105,2
208179508,18494105,4
208636121,18494105,1
208949319,18494105,1
208977088,18494105,3
209059078,18494105,1
209086586,18494105,1
209224933,18494105,2
209281350,18494105,2
209716189,18494105,1
209817672,18494105,5
209837245,18494105,4
209894337,18494105,2
209940422,18494105,2
209944678,18494105,1
210013317,18494105,1
210021365,18494105,1
210189290,18494105,1
210274594,18494105,2
210392442,18494105,1
210409139,18494105,2
210410402,18494105,1
210560022,18494105,4
210612113,18494105,1
210742659,18494105,1
210752383,18494105,4
210809950,18494105,1
210923626,18494105,1
210940041,18494105,2
211231637,18494105,1
211469988,18494105,2
211472281,18494105,2
211479084,18494105,1
211546068,18494105,1
211597628,18494105,7
211601694,18494105,1
211668794,18494105,1
211669553,18494105,1
211670397,18494105,1
211670872,18494105,2
211672038,18494105,1
211675158,18494105,1
211676539,18494105,1
211676643,18494105,5
211681168,18494105,1
211706747,18494105,2
211708204,18494105,1
211716343,18494105,1
211716529,18494105,2
211725731,18494105,1
211734971,18494105,1
211774374,18494105,2
211776533,18494105,1
211778965,18494105,1
211808563,18494105,4
211844922,18494105,1
212177519,18494105,3
212245444,18494105,1
212384488,18494105,2
212432490,18494105,1
212563468,18494105,3
212722637,18494105,1
212805064,18494105,1
212805620,18494105,1
212809286,18494105,5
212936502,18494105,2
213237301,18494105,2
213316068,18494105,2
213433532,18494105,1
213440339,18494105,2
213568104,18494105,3
214049144,18494105,1
214222590,18494105,1
214415113,18494105,1
214480697,18494105,1
214729620,18494105,5
214753628,18494105,1
214759042,18494105,1
215017510,18494105,3
215188854,18494105,8
215227058,18494105,1
215421190,18494105,1
215659281,18494105,1
215670411,18494105,3
215849394,18494105,2
216077353,18494105,3
216079832,18494105,1
216139125,18494105,2
216141262,18494105,1
216187077,18494105,6
216255534,18494105,3
216258845,18494105,1
216269148,18494105,1
216310851,18494105,6
216311116,18494105,3
216367274,18494105,4
216410236,18494105,4
216514265,18494105,3
216526363,18494105,2
216727980,18494105,1
216743295,18494105,1
216782046,18494105,1
216881721,18494105,6
216892372,18494105,1
216962893,18494105,4
217062778,18494105,1
217065683,18494105,1
217249698,18494105,1
217309361,18494105,4
217403071,18494105,1
217409473,18494105,2
217409885,18494105,1
217447176,18494105,1
217449348,18494105,1
217718410,18494105,1
217751064,18494105,1
217768606,18494105,1
218092072,18494105,1
218119622,18494105,1
218239595,18494105,1
218287357,18494105,1
218437424,18494105,5
218478201,18494105,1
218668783,18494105,1
218679416,18494105,1
218801978,18494105,1
218802973,18494105,1
218836297,18494105,1
218910507,18494105,1
219159584,18494105,1
219160035,18494105,1
219191218,18494105,1
219212129,18494105,1
219213352,18494105,1
219344101,18494105,3
219490952,18494105,1
219588868,18494105,1
219589117,18494105,3
219662821,18494105,1
219747981,18494105,2
219809048,18494105,1
219820344,18494105,1
219867361,18494105,1
219950710,18494105,1
220010709,18494105,2
220085715,18494105,2
220131993,18494105,1
220353287,18494105,2
220421489,18494105,1
220581469,18494105,1
220624758,18494105,3
220722170,18494105,1
220850170,18494105,1
220951447,18494105,1
221022321,18494105,1
221191725,18494105,2
221403619,18494105,1
221466760,18494105,1
221607608,18494105,1
221616055,18494105,1
221618403,18494105,1
221648806,18494105,1
221692227,18494105,2
221727397,18494105,1
221958694,18494105,2
222300882,18494105,1
222371667,18494105,1
222503242,18494105,1
222517314,18494105,1
222532140,18494105,1
222560450,18494105,1
222667697,18494105,2
222667818,18494105,1
222734568,18494105,1
223039509,18494105,1
223086667,18494105,3
223090288,18494105,1
223106836,18494105,1
223253947,18494105,1
223260232,18494105,2
223293246,18494105,1
223387984,18494105,2
223421595,18494105,2
223482797,18494105,1
223508187,18494105,2
223712619,18494105,1
223738717,18494105,1
223765866,18494105,2
223847954,18494105,2
224120311,18494105,1
224385309,18494105,2
224623996,18494105,3
224706042,18494105,1
224724311,18494105,2
225495617,18494105,1
225629682,18494105,1
226185646,18494105,1
226511296,18494105,3
226512318,18494105,1
226584913,18494105,1
226832443,18494105,1
226865472,18494105,2
226895665,18494105,1
