member_id,in_pynash,num_groups,degree,clustering,centrality
190879538,False,1,138,1.0,5.318591769487996e-08
220501815,False,1,304,1.0,1.2654128856304858e-06
217749308,True,1,245,1.0,2.1669824444535104e-06
86415172,False,1,159,1.0,2.662913970951173e-07
190027588,False,1,204,1.0,2.684527667340276e-07
218142535,False,1,283,1.0,8.309636085139265e-07
185669447,False,1,138,1.0,5.318591769487996e-08
141530952,False,1,12,1.0,4.402422233731266e-09
150902602,False,6,834,0.29245079326694706,0.0011827807889663341
216962893,True,4,728,0.33956346267212845,0.0006540847318064571
194811734,False,1,233,1.0,1.4134407037380135e-06
152606552,False,7,862,0.3034350065078377,0.000757395567625138
214996829,False,1,166,1.0,4.2869668408467636e-07
207066974,False,1,344,1.0,7.701120776973185e-09
178624352,False,1,47,1.0,0.0
224761699,False,2,218,0.6352682534984991,5.411316754677657e-05
196515694,True,4,370,0.5603896579506336,0.00033637768584473437
197728111,False,1,126,1.0,1.1040005094166875e-07
1808238,False,1,88,1.0,1.1410650390777556e-09
11114354,False,6,399,0.36678379365499175,0.0015361022411148207
188847988,True,1,392,1.0,4.913349499663383e-06
42342262,False,4,300,0.5455964325529543,0.0003911827772699313
112695162,False,1,21,1.0,2.370354778605829e-07
194484091,False,1,77,1.0,7.409486089027483e-07
221583226,False,1,204,1.0,2.684527667340276e-07
208312190,False,2,446,0.5502997934196604,0.00014429475873641923
195696513,False,1,223,1.0,1.2734439589462757e-06
237148038,False,1,304,1.0,1.2654128856304858e-06
196810631,False,1,114,1.0,4.53380807050311e-07
11835275,False,1,233,1.0,1.4134407037380135e-06
198055821,False,1,138,1.0,5.318591769487996e-08
13768590,False,1,29,1.0,6.079244167070069e-08
197728143,False,1,14,1.0,1.853086061829048e-09
187963279,False,1,441,1.0,3.8029963227395383e-07
232232849,False,1,247,1.0,2.6243301124497618e-06
14456725,False,2,49,0.9200680272108843,4.162003900672189e-06
187439000,False,2,454,0.5502231817253552,0.00016972784757825692
123672472,False,1,8,1.0,0.0
200054683,False,1,39,1.0,3.5917564499125986e-09
13965211,False,1,238,1.0,1.7308838152822502e-07
182589341,False,1,49,1.0,0.0
184555422,False,1,98,1.0,9.722636412040523e-08
5838751,False,9,1264,0.2226201930304579,0.00450902693614928
208377762,False,5,259,0.3933435096225794,0.0002157131484413356
235181990,False,1,233,1.0,1.4134407037380135e-06
181639082,False,2,191,0.8586938550564894,0.00010989907595746756
174757802,False,1,23,1.0,1.8422542973363616e-07
214243245,False,1,80,1.0,2.228087312559446e-07
205395885,False,2,35,0.6369747899159663,5.352588060168564e-05
21206961,False,2,110,0.5701417848206839,4.087653391932791e-05
9213875,False,1,238,1.0,1.7308838152822502e-07
219518902,False,1,114,1.0,4.53380807050311e-07
207198134,False,5,369,0.32599858607281723,0.0007624524005447738
191272888,False,1,283,1.0,8.309636085139265e-07
227186615,False,3,425,0.5256048834628191,7.294357182669252e-05
40933302,False,1,47,1.0,7.533445415472422e-08
211031995,False,1,101,1.0,2.6984194746879034e-07
4560828,False,1,88,1.0,2.2220977092726885e-07
8755133,False,3,316,0.43252963632710467,0.0001745552011926647
81008572,False,1,134,1.0,1.0109992252451689e-07
229775298,False,1,344,1.0,7.701120776973185e-09
9770948,False,2,104,0.7686706497386109,7.356501807700576e-05
192419782,False,2,420,0.9094442550289805,6.163083482528964e-05
182556614,False,1,13,1.0,0.0
215488457,False,1,47,1.0,0.0
231872463,False,1,238,1.0,1.7308838152822502e-07
222402513,False,2,121,0.7494490358126722,1.8560258372443586e-05
215685076,False,2,389,0.664590676596083,5.368529642172009e-05
225417175,False,2,144,0.5651709401709402,0.000164407628064312
193599447,False,1,10,1.0,1.8308270061014125e-07
197597146,False,1,44,1.0,2.0257201565323903e-07
206280668,False,6,886,0.29802451186695744,0.002914460068252795
13834207,False,2,129,0.8098352713178295,7.182851622653303e-05
191600609,False,1,105,1.0,1.6328281977216625e-07
237311969,False,1,399,1.0,1.1754861399431947e-06
223418347,False,2,571,0.6585921897563524,0.00019887389941769472
104404972,False,1,83,1.0,1.1194316725380183e-06
210573295,False,1,89,1.0,1.6109043627318611e-07
152836082,False,1,441,1.0,3.8029963227395383e-07
182917107,False,1,197,1.0,3.397267543614212e-07
196614133,False,1,399,1.0,1.1754861399431947e-06
11442167,False,2,220,0.8971357409713574,0.00030349022245149744
212047866,False,1,26,1.0,1.3314401627228807e-09
68196352,False,1,115,1.0,9.536669391198304e-07
192452612,False,2,301,0.9022369878183831,9.883305699658782e-06
211556356,False,1,77,1.0,1.1764960781795793e-08
182687753,False,1,36,1.0,3.3252813679768276e-08
190355468,False,1,14,1.0,0.0
183867406,False,1,138,1.0,5.318591769487996e-08
223680527,False,1,120,1.0,9.332910463892735e-08
111515662,False,1,392,1.0,4.913349499663383e-06
10098703,False,1,197,1.0,3.397267543614212e-07
205330458,True,8,640,0.35821596244131454,0.00041303230357931227
203102236,False,2,123,0.927495668399307,6.47218899960762e-05
225613852,False,1,23,1.0,3.407998134192918e-09
5707806,False,2,246,0.9021403683424589,0.0001299959102225778
186488860,False,1,247,1.0,2.6243301124497618e-06
1939496,True,6,761,0.4455079881042949,0.00029863420034570827
206346283,False,1,145,1.0,1.3687853885821165e-06
172136492,False,1,198,1.0,2.096279168268282e-07
57907252,True,5,604,0.38062447146167616,0.0002690328554401072
191109173,False,2,34,0.5365418894830659,3.409484761836826e-05
215619639,False,1,399,1.0,1.1754861399431947e-06
229709880,False,1,77,1.0,5.352721922048969e-07
50632762,False,1,208,1.0,8.978871432331388e-07
208312378,False,1,441,1.0,3.8029963227395383e-07
10033210,False,2,142,0.6131255618819299,4.843183383276418e-05
214538310,False,1,11,1.0,2.825678583534116e-09
205592652,False,1,111,1.0,1.239843368010586e-06
216930383,False,3,218,0.5543905635648755,5.91440552264539e-05
203298904,False,1,54,1.0,1.5913750588194652e-07
75438182,False,2,141,0.5394123606889565,0.00019433226716372948
152213612,True,1,167,1.0,1.6638550968543763e-06
14129264,False,1,33,1.0,1.9605453042718133e-07
210638960,False,1,7,1.0,1.4872925640021303e-09
52664432,False,1,36,1.0,0.0
195336304,False,1,28,1.0,8.690365993270427e-08
235477108,False,1,36,1.0,1.496196319749486e-08
35199092,False,1,29,1.0,1.8555069028800131e-09
182753398,False,2,241,0.7579875518672199,4.3753614262551576e-05
10328182,False,2,465,0.5162773451983685,0.00028714243030507293
16881781,False,1,16,1.0,5.344742525810393e-09
222074994,False,1,105,1.0,1.6328281977216625e-07
11212913,False,1,8,1.0,0.0
211392635,False,1,197,1.0,3.397267543614212e-07
227711104,False,1,137,1.0,1.8513206057476204e-07
29497472,False,3,509,0.5424794641337809,0.0001074366834564963
8362127,False,1,112,1.0,7.491818648562288e-07
200120466,False,1,4,1.0,0.0
193206421,False,3,440,0.4332574031890661,0.000943290815968008
212768918,False,1,166,1.0,4.2869668408467636e-07
206739605,False,4,151,0.613598233995585,0.00021149910852876446
12163231,False,1,6,1.0,0.0
232790176,False,1,304,1.0,1.2654128856304858e-06
196253857,False,1,68,1.0,9.142026984149513e-07
3610784,False,1,10,1.0,0.0
42866852,False,1,114,1.0,4.53380807050311e-07
200513700,False,1,145,1.0,1.3687853885821165e-06
206051498,False,1,86,1.0,2.0099253112555995e-07
205461675,False,1,176,1.0,7.624422879061036e-07
18651311,False,1,247,1.0,2.6243301124497618e-06
221255856,False,2,178,0.7502697898812924,0.00013240739826972733
202119345,False,1,399,1.0,1.1754861399431947e-06
163584182,False,1,441,1.0,3.8029963227395383e-07
109516982,False,1,223,1.0,1.2734439589462757e-06
219191486,False,1,134,1.0,1.0109992252451689e-07
71571652,False,1,21,1.0,3.601668488231999e-08
196352197,False,1,39,1.0,2.807920644279277e-09
209492166,False,1,44,1.0,2.0257201565323903e-07
222992580,False,1,115,1.0,9.536669391198304e-07
229546184,False,3,277,0.7233558311097159,0.00014118516374572607
218470601,False,1,232,1.0,1.3982463034795172e-07
128850122,False,1,38,1.0,5.97417573894912e-09
12687563,False,1,98,1.0,9.722636412040523e-08
225614029,False,1,137,1.0,1.8513206057476204e-07
225188047,False,1,7,1.0,0.0
234133715,False,1,29,1.0,3.3260572380732215e-07
193501396,False,1,118,1.0,7.758233949537011e-07
220010709,False,1,223,1.0,1.2734439589462757e-06
200054999,False,1,39,1.0,3.5917564499125986e-09
10098907,False,2,240,0.94581589958159,7.675421486906468e-05
191305948,False,2,158,0.6407320809481577,9.735803139249891e-05
185407708,False,7,560,0.26691796575517507,0.0020617977019058847
12916961,False,2,69,0.5285592497868713,0.0001497560989244399
129276132,False,1,159,1.0,2.662913970951173e-07
217061611,False,1,32,1.0,6.718422687307101e-09
185866479,False,1,238,1.0,1.7308838152822502e-07
9902319,False,1,7,1.0,0.0
14555377,False,1,25,1.0,1.8206799989608088e-07
31758582,False,1,52,1.0,5.518483801496981e-08
203167991,False,1,166,1.0,4.2869668408467636e-07
72095992,False,1,98,1.0,2.7857227346667638e-08
186325239,False,1,52,1.0,5.518483801496981e-08
110860542,False,1,55,1.0,2.863541626361809e-08
109091072,False,3,552,0.6656605907572529,0.001404504739277027
3971330,False,2,218,0.8345241618399357,5.5927611607236036e-05
199137543,False,1,120,1.0,8.610374046385755e-07
212441353,False,1,54,1.0,1.911696174205931e-09
184097033,False,1,238,1.0,1.7308838152822502e-07
203069708,False,1,101,1.0,2.6984194746879034e-07
10066189,False,3,661,0.5259753358089213,0.00033024747983051764
14948621,False,3,363,0.5547996286318737,4.4231805518545045e-05
83794192,False,2,88,1.0,8.030440018045439e-10
191895827,False,1,159,1.0,5.950310280311627e-07
208902421,False,4,755,0.41311152880004215,0.0017699982843041146
110598422,False,3,660,0.547395042994436,0.000108895526173034
204609819,True,2,645,0.5308199720737637,0.0009166825089595446
232790301,False,1,41,1.0,2.1231852142382146e-08
108796192,False,2,325,0.5655840455840456,6.630312718133406e-05
134060322,False,1,180,1.0,6.820626051873344e-07
231315751,False,1,21,1.0,5.460284149668209e-08
208083240,False,1,399,1.0,1.1754861399431947e-06
202447151,False,1,38,1.0,2.8400221264931865e-07
199563568,False,1,135,1.0,4.330881397314132e-07
10721586,False,1,71,1.0,8.678901804291588e-07
209099058,False,1,399,1.0,1.1754861399431947e-06
204675380,False,1,159,1.0,2.662913970951173e-07
99391802,False,1,52,1.0,5.47765678555583e-08
198515004,False,1,152,1.0,5.67681623220601e-08
160700732,False,1,7,1.0,0.0
13736258,False,1,180,1.0,6.820626051873344e-07
214473036,False,1,21,1.0,3.601668488231999e-08
233347405,False,1,304,1.0,1.2654128856304858e-06
10852691,False,1,23,1.0,3.5279831013444987e-10
204544342,False,4,666,0.3525841631104789,0.0006187985639828155
32741722,False,2,253,0.735805257544388,0.00017378102937569068
170531162,False,1,123,1.0,2.604979434077157e-07
14948701,False,3,381,0.5934383202099738,7.769036720454635e-05
8984930,False,2,199,0.6127607735647936,0.0001274060931215782
197335395,False,1,77,1.0,1.1764960781795793e-08
12753254,False,2,44,0.678646934460888,2.0868933928064923e-05
224369000,False,1,304,1.0,1.2654128856304858e-06
186423657,False,1,344,1.0,7.701120776973185e-09
96442732,False,2,334,0.5917354480228731,6.302068884152603e-05
212343151,False,1,71,1.0,1.6200545020533825e-07
205986160,False,1,20,1.0,2.165028059583423e-07
221452659,False,1,304,1.0,1.2654128856304858e-06
194779516,False,1,39,1.0,9.212245774534984e-08
220207486,False,1,98,1.0,2.7857227346667638e-08
194845061,False,1,441,1.0,3.8029963227395383e-07
69179782,False,5,583,0.3743464601274366,0.0012538602327470743
120002952,False,1,80,1.0,2.228087312559446e-07
222960010,True,1,101,1.0,2.6984194746879034e-07
206084490,False,1,79,1.0,2.1326255343984657e-07
54729102,False,1,16,1.0,4.351392933354086e-08
80583062,False,1,58,1.0,1.8756402710687498e-08
195139991,False,3,256,0.5397977941176471,0.0001769643763778442
214243734,False,1,167,1.0,1.6638550968543763e-06
197630361,False,2,434,0.8584412681857366,2.5179407941800048e-05
185932189,False,1,392,1.0,4.913349499663383e-06
201857441,True,1,245,1.0,2.1669824444535104e-06
9738662,False,1,54,1.0,1.5913750588194652e-07
69409192,False,1,54,1.0,1.911696174205931e-09
192190892,False,1,11,1.0,0.0
194976174,False,1,39,1.0,2.807920644279277e-09
215849394,False,2,300,0.6917502787068004,2.9262455626709107e-05
157915572,False,1,101,1.0,2.6984194746879034e-07
25565622,False,3,467,0.5066307634338441,0.0004300679806714369
9476534,False,1,25,1.0,1.8206799989608088e-07
207034808,False,2,17,0.5294117647058824,3.449922449167418e-06
158308792,False,1,5,1.0,0.0
229251517,False,1,15,1.0,1.2100400600805468e-08
192027070,False,1,72,1.0,7.09101657386247e-08
9836992,False,1,126,1.0,1.1040005094166875e-07
207034817,False,2,513,0.6623035453216374,0.00021563416300570673
14621123,False,1,198,1.0,2.096279168268282e-07
123279812,False,2,430,0.6542960915053938,5.34804372559867e-05
184359365,True,4,566,0.36382000687951466,0.0003630366580807235
197630409,True,2,382,0.6851355622432013,3.124754661888725e-05
202119626,False,1,134,1.0,1.0109992252451689e-07
226499020,False,1,114,1.0,4.53380807050311e-07
180754892,False,1,21,1.0,4.789615777589342e-07
20781521,False,1,44,1.0,2.1730223816773085e-07
75340242,False,2,97,0.5382302405498282,3.7527892912588014e-05
187963864,False,2,136,0.6018518518518519,6.0563018442346306e-05
219650522,False,1,46,1.0,9.89470353979386e-08
11639261,False,1,20,1.0,5.067556114792293e-08
118299102,False,1,88,1.0,1.1410650390777556e-09
227776995,False,1,85,1.0,1.5844957106949985e-07
210082277,False,1,441,1.0,3.8029963227395383e-07
185244135,False,2,218,0.8345241618399357,5.5927611607236036e-05
199072232,False,1,5,1.0,0.0
195893742,False,1,441,1.0,3.8029963227395383e-07
199006708,False,4,729,0.5209944376611043,9.102379136635091e-05
187734517,False,3,448,0.6236816874400767,0.0010110970870433795
182884853,False,1,71,1.0,5.482705682418127e-08
216898044,False,1,14,1.0,0.0
191240701,False,6,495,0.2742076636813479,0.0011693097239464953
118495742,False,1,232,1.0,1.3982463034795172e-07
186161661,False,1,83,1.0,1.1194316725380183e-06
4659716,False,1,105,1.0,1.6328281977216625e-07
12098053,False,3,484,0.45310815666546894,0.0002850873455081049
200677897,False,1,85,1.0,1.5844957106949985e-07
112826892,False,1,37,1.0,1.3165474405487412e-08
201759245,False,1,180,1.0,3.291197875519316e-06
199793164,False,1,134,1.0,1.0109992252451689e-07
48142872,False,1,69,1.0,2.0658582772962222e-07
158505502,False,4,439,0.5226386245202359,0.0001356127463709854
210049567,False,1,159,1.0,2.0247282602394149e-07
224336417,False,1,399,1.0,1.1754861399431947e-06
156441122,False,1,441,1.0,3.8029963227395383e-07
218470947,False,4,355,0.41133126442269435,0.0017625145641749326
200809000,False,1,232,1.0,1.3982463034795172e-07
162241072,False,1,251,1.0,1.0579001434049727e-06
53516852,False,1,399,1.0,1.1754861399431947e-06
219290165,False,2,648,0.5956694716354686,0.00020566730347169304
223648309,False,1,232,1.0,1.3982463034795172e-07
111254072,False,1,105,1.0,1.6328281977216625e-07
155195962,False,1,238,1.0,1.7308838152822502e-07
205494846,False,1,441,1.0,3.8029963227395383e-07
207559236,False,1,36,1.0,1.496196319749486e-08
72948292,False,1,134,1.0,1.0109992252451689e-07
205920844,False,1,18,1.0,1.5542826108290767e-08
198023758,True,4,672,0.5454634163650557,8.966890786205174e-05
141761102,False,1,88,1.0,2.0383304248256924e-09
212802134,False,1,204,1.0,2.684527667340276e-07
50502232,False,4,255,0.8750347383047707,0.00012935568290522122
191666776,False,1,26,1.0,5.853632535183749e-09
90839642,False,1,88,1.0,1.1410650390777556e-09
200874586,False,1,238,1.0,1.7308838152822502e-07
202087007,False,2,366,0.5413578860693166,8.122709267608847e-05
45685352,False,1,147,1.0,1.3899237753886615e-06
203987562,False,1,72,1.0,7.09101657386247e-08
216865387,False,1,213,1.0,2.174486193289473e-07
50010732,False,2,451,0.5906085242670609,5.5606397759455794e-05
153066092,False,1,25,1.0,6.2046708920387135e-09
10984046,False,1,138,1.0,5.318591769487996e-08
9247353,False,1,123,1.0,2.604979434077157e-07
189307514,False,1,83,1.0,9.431521371358207e-09
222993018,False,1,67,1.0,4.178572746028391e-07
629372,False,1,2,1.0,5.3374221181614326e-09
53516922,False,1,134,1.0,1.0109992252451689e-07
206740094,False,1,120,1.0,8.610374046385755e-07
11573887,False,1,159,1.0,2.662913970951173e-07
231316095,False,4,240,0.5477336122733613,0.00013206406971006193
144480892,False,1,256,1.0,1.3246539331819383e-06
216144525,False,1,3,1.0,0.0
168860302,False,1,143,1.0,4.861599936012189e-07
231742102,False,1,135,1.0,4.330881397314132e-07
22256281,False,3,299,0.39583847725079124,0.0002061617679051918
203201181,False,2,73,0.506468797564688,5.709842688721532e-05
13015711,False,3,185,0.5652173913043478,0.00025938118928845247
193927840,False,1,14,1.0,4.0625944220420554e-10
148052642,False,1,197,1.0,3.397267543614212e-07
13900451,False,1,134,1.0,1.0109992252451689e-07
42015402,False,1,83,1.0,9.431521371358207e-09
232528557,False,1,31,1.0,2.3127126543285503e-08
6068909,False,2,249,0.9190309625599171,2.8972372767690155e-05
198122159,False,3,170,0.4884093282283328,0.00021004978842842112
214899373,False,1,159,1.0,2.0247282602394149e-07
228465329,False,1,441,1.0,3.8029963227395383e-07
216144561,False,3,309,0.7326944899760434,0.00015336066175084003
218864301,False,1,3,1.0,0.0
166927032,False,3,244,0.9080820346758416,0.000562007703308625
42441402,False,2,480,0.7002348643006263,0.0029113198402073936
196713152,False,1,344,1.0,7.701120776973185e-09
215521985,False,4,415,0.32668645596880275,0.0020270764251500008
139893442,False,3,504,0.4398371674713623,0.0002423634682161726
210868939,False,1,111,1.0,1.239843368010586e-06
217160398,True,10,1093,0.312320494388198,0.0005459325494084127
12229328,False,5,570,0.5473684210526316,0.00044325118186722216
216963792,False,1,198,1.0,2.096279168268282e-07
193731284,False,1,39,1.0,8.549936863476219e-08
203102933,False,1,44,1.0,2.0257201565323903e-07
217488086,False,1,344,1.0,7.701120776973185e-09
231283413,False,1,8,1.0,1.3390354001966909e-09
210836188,True,2,204,0.6872887085868831,1.76182489162836e-05
37264092,False,1,11,1.0,1.942350070440381e-08
229874404,False,1,120,1.0,9.332910463892735e-08
159455972,False,1,197,1.0,3.397267543614212e-07
211917547,False,1,9,1.0,0.0
180722412,False,1,31,1.0,6.989574826682133e-08
222239470,False,7,323,0.22137184393208084,0.0013117952897693582
6134511,False,1,3,1.0,0.0
11967222,False,2,388,0.5346040118276992,0.00029935580599439493
201595638,False,1,176,1.0,7.624422879061036e-07
207788795,False,2,500,0.6945971943887775,0.0001366154464520771
223419136,False,1,159,1.0,2.0247282602394149e-07
10590979,False,3,125,0.4290322580645161,0.00012298904546905216
60201732,False,2,485,0.5607310215557638,0.0001932866771682177
204086025,False,1,123,1.0,2.604979434077157e-07
224992023,False,1,159,1.0,2.0247282602394149e-07
189602585,False,2,161,0.6731366459627329,6.145639001748966e-05
199105305,False,1,46,1.0,9.89470353979386e-08
98933532,False,1,16,1.0,5.540091672730996e-07
187865890,False,1,41,1.0,3.8493902355875604e-09
223910698,False,3,400,0.9962406015037594,2.0194838612844283e-06
216636205,False,2,161,0.7166149068322981,2.597084260660751e-05
127998772,False,1,98,1.0,9.722636412040523e-08
13015862,False,1,19,1.0,1.822584240850054e-08
189569849,False,1,72,1.0,7.09101657386247e-08
97393472,False,2,71,0.4969818913480885,0.00012975324828516554
10263360,False,2,260,0.713008613008613,7.717173219030396e-05
188816199,False,1,100,1.0,4.4297875921342087e-07
8100679,False,1,6,1.0,0.0
229088081,False,1,29,1.0,6.189169412483366e-08
197401426,False,1,233,1.0,1.4134407037380135e-06
131275602,False,1,247,1.0,2.6243301124497618e-06
106404692,False,1,54,1.0,1.911696174205931e-09
200842069,True,4,423,0.5665355786360122,0.00018150981575960754
12786520,False,1,392,1.0,4.913349499663383e-06
207952729,False,2,100,0.501010101010101,9.139550614029927e-05
228236122,False,1,232,1.0,1.3982463034795172e-07
217619289,False,1,93,1.0,9.088625959295881e-07
47618912,False,2,459,0.7936467163284527,5.959631215231253e-05
228825955,False,2,204,0.6165845648604269,4.856077278227137e-05
191437667,False,1,8,1.0,0.0
165845862,False,3,237,0.595330043624401,0.0007097317531114492
156736372,True,1,45,1.0,2.919901745367655e-07
233479028,False,1,115,1.0,9.536669391198304e-07
68983672,False,1,23,1.0,3.5279831013444987e-10
207952764,False,1,12,1.0,6.211166946190924e-09
194747261,False,1,344,1.0,7.701120776973185e-09
115121022,False,3,295,0.5628732849071832,0.0002778530667392063
211196796,False,1,47,1.0,5.327108445210046e-07
225483657,False,1,76,1.0,8.821219168681352e-08
206674826,False,1,41,1.0,1.0245079473736376e-07
181246862,False,1,247,1.0,2.6243301124497618e-06
126065552,False,2,270,0.5721602643535729,0.00010669137213366348
150150032,False,1,19,1.0,7.700923842759885e-09
7969680,False,1,247,1.0,2.6243301124497618e-06
217127827,False,1,143,1.0,4.861599936012189e-07
9902996,False,2,143,0.9191372008273416,0.00016004423844495787
8854423,False,1,159,1.0,2.662913970951173e-07
12983193,False,1,47,1.0,0.0
13769631,False,1,39,1.0,8.549936863476219e-08
198777771,False,3,440,0.3967902257196107,0.0003739361596571278
198122411,False,1,36,1.0,0.0
232528811,False,1,4,1.0,0.0
33659822,False,2,615,0.5750165514684463,0.00014749975263662383
173743022,False,2,262,0.7463952502120441,0.0005069809015270144
233675700,False,2,500,0.6945971943887775,0.0001366154464520771
184196021,False,3,541,0.45413842678168004,0.0002539666312103323
214866869,False,1,17,1.0,0.0
87595972,False,1,232,1.0,1.3982463034795172e-07
205822921,False,1,86,1.0,2.0099253112555995e-07
182623181,False,2,280,0.6013824884792627,5.696572390071407e-05
61119442,False,1,20,1.0,2.5756768407443115e-09
6790104,False,4,170,0.43731291333101285,0.00026686936633564843
51485662,False,3,745,0.4717651728368334,0.00027606437214772433
193698787,False,1,85,1.0,1.5844957106949985e-07
85662692,False,1,98,1.0,9.722636412040523e-08
223419366,False,1,137,1.0,1.8513206057476204e-07
187866086,False,2,346,0.7404372958029656,3.7310757965249464e-05
12164071,False,1,105,1.0,1.6328281977216625e-07
229186537,False,1,69,1.0,2.0658582772962222e-07
199236587,False,1,441,1.0,3.8029963227395383e-07
12655596,False,1,23,1.0,3.5279831013444987e-10
118758382,False,2,179,0.567698198480949,0.00015050269612454004
17177591,False,6,832,0.40979068314357125,0.00026567341282031435
11901946,False,1,198,1.0,2.096279168268282e-07
129637372,False,1,29,1.0,6.189169412483366e-08
153984002,False,1,76,1.0,8.821219168681352e-08
186915844,False,2,45,0.5575757575757576,2.6475242010248535e-05
8756232,False,3,198,0.46280059478029023,0.00023901050085344238
229710858,False,1,77,1.0,5.352721922048969e-07
91626512,False,7,617,0.5710970552947863,0.0006921451495759134
150608912,False,1,98,1.0,2.7857227346667638e-08
108862482,False,1,344,1.0,7.701120776973185e-09
120822802,False,1,23,1.0,4.334185461515131e-08
198188049,False,2,499,0.6869481935759069,0.0002441924450101497
53681172,False,1,7,1.0,1.6717865419722467e-07
5053468,False,1,23,1.0,4.656506007972504e-08
10460196,False,3,191,0.5648939101680904,0.00031261756039951705
210082852,False,2,320,0.55201802507837,0.000429452742250188
183671845,False,1,143,1.0,4.861599936012189e-07
100310052,False,1,180,1.0,6.820626051873344e-07
217193511,False,1,232,1.0,1.3982463034795172e-07
63282212,False,6,817,0.40796673626610985,0.00024534512787424266
207232036,False,1,118,1.0,7.758233949537011e-07
57875492,False,3,178,0.5612264330603695,0.00012748630605580584
204479532,True,2,365,0.6538311004064429,3.5197636015668925e-05
6298662,False,1,88,1.0,2.2220977092726885e-07
221387821,False,1,105,1.0,1.6328281977216625e-07
210934831,False,1,213,1.0,2.174486193289473e-07
185244720,False,2,162,0.7951844183728242,0.0001258341889965295
35429432,False,1,88,1.0,2.2220977092726885e-07
185670722,False,3,232,0.5740409016271085,4.701603850211285e-05
157031492,False,1,159,1.0,5.950310280311627e-07
143924292,False,1,88,1.0,2.2220977092726885e-07
142285902,False,1,8,1.0,0.0
219290704,False,1,120,1.0,8.610374046385755e-07
2759765,False,1,238,1.0,1.7308838152822502e-07
213883995,True,1,245,1.0,2.1669824444535104e-06
237149280,False,1,135,1.0,4.330881397314132e-07
214899808,False,2,221,0.5050596462361169,0.0005000228925630095
182983777,False,1,19,1.0,0.0
8395875,False,1,143,1.0,4.861599936012189e-07
113482852,True,3,751,0.48653351087438973,0.00016977321237810486
205233254,False,4,1307,0.3069840685858102,0.0011892766499291415
117939302,False,1,88,1.0,2.0383304248256924e-09
189275242,False,1,126,1.0,4.079815883611886e-07
201104493,False,1,100,1.0,4.4297875921342087e-07
212933746,False,1,213,1.0,2.174486193289473e-07
222207090,False,1,15,1.0,1.578135645560671e-08
219552884,False,2,85,0.6274509803921569,2.0023720147535624e-05
107388022,False,1,152,1.0,5.67681623220601e-08
78748792,False,1,123,1.0,2.604979434077157e-07
6954106,False,1,208,1.0,8.978871432331388e-07
192388220,False,1,26,1.0,3.7399426373010654e-07
186752127,False,2,451,0.5906085242670609,5.5606397759455794e-05
194813058,True,1,45,1.0,2.919901745367655e-07
183016585,False,1,127,1.0,1.515977622465385e-06
12852363,False,1,101,1.0,2.6984194746879034e-07
93428882,True,5,648,0.5577117560631213,0.00014613856001611337
198581397,False,1,28,1.0,7.644513629212033e-09
11771032,False,1,88,1.0,2.2220977092726885e-07
206478489,False,1,14,1.0,0.0
8985761,False,1,77,1.0,1.1764960781795793e-08
73243812,False,1,223,1.0,1.2734439589462757e-06
14687401,False,2,680,0.5510872390193191,0.00015619555399249243
110206122,False,2,173,0.5877806156741497,0.0003379022974447506
213818548,False,3,377,0.4933404819685084,0.0006528218041315571
195435703,False,1,143,1.0,4.861599936012189e-07
198548663,False,1,441,1.0,3.8029963227395383e-07
101457082,False,1,79,1.0,4.127877957567188e-07
210640064,False,1,208,1.0,8.978871432331388e-07
103750852,False,1,11,1.0,0.0
160636102,False,1,10,1.0,3.0288347573737175e-07
231546059,False,1,120,1.0,8.610374046385755e-07
3677393,False,1,12,1.0,1.2706736508735894e-08
215522514,False,1,111,1.0,1.239843368010586e-06
9542867,False,2,136,0.7891067538126362,7.319057990369483e-05
8035540,False,1,6,1.0,4.767165723257682e-09
211623135,False,1,159,1.0,2.0247282602394149e-07
8723686,False,1,83,1.0,9.431521371358207e-09
182852840,False,1,20,1.0,6.856719837347408e-09
195337451,False,1,126,1.0,1.1040005094166875e-07
155557102,False,1,76,1.0,8.821219168681352e-08
195697902,False,1,39,1.0,3.5917564499125986e-09
54205682,False,1,29,1.0,1.8555069028800131e-09
92085492,False,1,114,1.0,4.53380807050311e-07
80813302,False,1,6,1.0,0.0
227417343,False,1,47,1.0,0.0
216997120,False,1,32,1.0,6.718422687307101e-09
201497860,False,1,198,1.0,2.096279168268282e-07
214801673,False,1,20,1.0,2.5756768407443115e-09
216046860,False,3,472,0.590197560185685,0.0011436291453637915
195435788,False,1,213,1.0,2.174486193289473e-07
60857612,False,1,441,1.0,3.8029963227395383e-07
226598158,False,1,23,1.0,3.407998134192918e-09
202939664,False,1,166,1.0,4.2869668408467636e-07
207265038,False,1,399,1.0,1.1754861399431947e-06
31628562,False,1,166,1.0,4.2869668408467636e-07
3710232,False,9,768,0.3528866525423729,0.0037699969657234616
190717209,False,5,474,0.7244003175707621,0.001021246158698242
201661720,False,1,23,1.0,6.006839930095136e-08
207265048,False,1,147,1.0,1.3899237753886615e-06
9280797,False,2,48,0.6480496453900709,9.180032433847607e-06
212311331,False,1,86,1.0,2.0099253112555995e-07
8625444,False,2,148,0.9342710056995771,0.00042906139889077827
86318372,False,1,18,1.0,1.5542826108290767e-08
10853675,True,1,126,1.0,1.1040005094166875e-07
225418539,False,1,40,1.0,1.212194844012472e-08
